도시,년,월,일,계절,날씨,기온,풍속,강수량
삿포로,2013,4,14,봄,비,8.3,7.6,4.5
삿포로,2013,4,15,봄,맑음,5.7,3.5,0.5
삿포로,2013,4,16,봄,흐림,6.7,3.4,0
삿포로,2013,4,17,봄,흐림,4.4,4.1,1
삿포로,2013,4,18,봄,흐림,4.9,3.5,1.5
삿포로,2013,4,19,봄,비,3.4,4.3,10.5
삿포로,2013,4,20,봄,맑음,5.5,3,1
삿포로,2013,4,21,봄,흐림,7.1,4,0
삿포로,2013,4,22,봄,맑음,8.6,4.4,0
삿포로,2013,4,23,봄,쾌청,10.7,2.6,0
삿포로,2013,4,24,봄,흐림,9.7,5.7,3
삿포로,2013,4,25,봄,비,8.8,4.4,0
삿포로,2013,4,26,봄,흐림,8.6,4.3,2
삿포로,2013,4,27,봄,비,7,6.3,3.5
삿포로,2013,4,28,봄,비,5.4,10.4,10
삿포로,2013,4,29,봄,비,5.8,6.2,1.5
삿포로,2013,4,30,봄,비,5.1,4.1,3
삿포로,2013,5,1,봄,비,5.5,2.3,0.5
삿포로,2013,5,2,봄,흐림,4.6,6.5,1.5
삿포로,2013,5,3,봄,비,4.6,3.8,10.5
삿포로,2013,5,4,봄,비,5.9,2.1,1
삿포로,2013,5,5,봄,흐림,7.8,1.7,5
삿포로,2013,5,6,봄,비,6,3.2,12.5
삿포로,2013,5,7,봄,맑음,5,6.2,0
삿포로,2013,5,8,봄,맑음,7.8,5.8,0
삿포로,2013,5,9,봄,쾌청,11.2,2.9,0
삿포로,2013,5,10,봄,쾌청,12.9,4.6,0
삿포로,2013,5,11,봄,비,9.8,8.1,17
삿포로,2013,5,12,봄,흐림,10.7,2.8,0
삿포로,2013,5,13,봄,흐림,8.7,6,0
삿포로,2013,5,14,봄,흐림,10.3,2.6,0
삿포로,2013,5,15,봄,흐림,9.6,4.4,5
삿포로,2013,5,16,봄,흐림,9.7,4.2,0
삿포로,2013,5,17,봄,맑음,12.1,2.6,0
삿포로,2013,5,18,봄,다소흐림,12.8,2.1,0
삿포로,2013,5,19,봄,다소흐림,12.8,3.1,0
삿포로,2013,5,20,봄,흐림,12.7,4.5,0.5
삿포로,2013,5,21,봄,맑음,14.7,3,1
삿포로,2013,5,22,봄,흐림,13,2.6,4.5
삿포로,2013,5,23,봄,흐림,9.7,4.6,1
삿포로,2013,5,24,봄,쾌청,10,4.7,0
삿포로,2013,5,25,봄,흐림,13.3,2.7,0
삿포로,2013,5,26,봄,쾌청,16.4,4.8,0
삿포로,2013,5,27,봄,다소흐림,19.6,2.8,0
삿포로,2013,5,28,봄,다소흐림,20,5.6,0
삿포로,2013,5,29,봄,흐림,15.3,7.6,0
삿포로,2013,5,30,봄,맑음,16.9,4.9,1.5
삿포로,2013,5,31,봄,쾌청,20.7,2.8,0
삿포로,2013,6,1,여름,쾌청,20,3.1,0
삿포로,2013,6,2,여름,맑음,16.6,3.4,0
삿포로,2013,6,3,여름,흐림,13.3,5.2,0.5
삿포로,2013,6,4,여름,쾌청,13,5,0
삿포로,2013,6,5,여름,맑음,13.2,2.6,0
삿포로,2013,6,6,여름,맑음,14.8,2.5,0
삿포로,2013,6,7,여름,쾌청,18.1,2,0
삿포로,2013,6,8,여름,맑음,19.5,2.5,0
삿포로,2013,6,9,여름,쾌청,17.1,3.6,0
삿포로,2013,6,10,여름,쾌청,18.4,2.4,0
삿포로,2013,6,11,여름,쾌청,20,3.7,0
삿포로,2013,6,12,여름,쾌청,18.8,5.7,0
삿포로,2013,6,13,여름,쾌청,20.8,5.6,0
삿포로,2013,6,14,여름,비,20.6,1.4,4
삿포로,2013,6,15,여름,맑음,20,2.7,30.5
삿포로,2013,6,16,여름,흐림,19.8,2.1,0
삿포로,2013,6,17,여름,흐림,18.9,4.8,8.5
삿포로,2013,6,18,여름,흐림,18.5,3.8,1.5
삿포로,2013,6,19,여름,흐림,18.3,2.7,0
삿포로,2013,6,20,여름,흐림,15.9,5,0
삿포로,2013,6,21,여름,흐림,15,2.1,0
삿포로,2013,6,22,여름,안개비,14.8,2,1.5
삿포로,2013,6,23,여름,다소흐림,18.6,2.1,0
삿포로,2013,6,24,여름,맑음,19.8,2.7,0
삿포로,2013,6,25,여름,맑음,20.2,2.2,0
삿포로,2013,6,26,여름,맑음,18.8,2.6,0
삿포로,2013,6,27,여름,비,15.3,2.1,15.5
삿포로,2013,6,28,여름,맑음,15.6,3.3,0
삿포로,2013,6,29,여름,쾌청,16.4,3.2,0
삿포로,2013,6,30,여름,쾌청,18.9,3.6,0
삿포로,2013,7,1,여름,맑음,21.9,2.9,0
삿포로,2013,7,2,여름,쾌청,22.5,4.7,0
삿포로,2013,7,3,여름,비,18.9,11.1,1.5
삿포로,2013,7,4,여름,맑음,21.1,6.4,4.5
삿포로,2013,7,5,여름,흐림,22.3,4,0
삿포로,2013,7,6,여름,흐림,23.2,1.6,0
삿포로,2013,7,7,여름,맑음,23.9,2.2,0
삿포로,2013,7,8,여름,맑음,24.5,2.7,0
삿포로,2013,7,9,여름,흐림,26.1,2.7,0
삿포로,2013,7,10,여름,흐림,23.1,2.8,12.5
삿포로,2013,7,11,여름,흐림,22.3,1.8,0
삿포로,2013,7,12,여름,흐림,21.8,1.8,0
삿포로,2013,7,13,여름,맑음,22.6,2.2,0
삿포로,2013,7,14,여름,다소흐림,22.4,2.5,0
삿포로,2013,7,15,여름,쾌청,22.8,2.8,0
삿포로,2013,7,16,여름,흐림,22.4,2.5,0
삿포로,2013,7,17,여름,맑음,20.7,5,0
삿포로,2013,7,18,여름,맑음,20.6,4.5,0
삿포로,2013,7,19,여름,맑음,21,2.3,0
삿포로,2013,7,20,여름,쾌청,22.1,2.2,0
삿포로,2013,7,21,여름,쾌청,23,3.1,0
삿포로,2013,7,22,여름,흐림,21.9,4.1,0
삿포로,2013,7,23,여름,쾌청,24,2.7,0
삿포로,2013,7,24,여름,다소흐림,22.7,6.3,0
삿포로,2013,7,25,여름,비,18.7,7.5,5.5
삿포로,2013,7,26,여름,맑음,22.2,7.5,0
삿포로,2013,7,27,여름,흐림,21.6,7.2,11.5
삿포로,2013,7,28,여름,흐림,22.2,4.9,4
삿포로,2013,7,29,여름,흐림,23.1,4.1,15
삿포로,2013,7,30,여름,다소흐림,25.3,3.9,0
삿포로,2013,7,31,여름,흐림,25.1,3,0
삿포로,2013,8,1,여름,흐림,23.1,2.2,0
삿포로,2013,8,2,여름,맑음,21.4,3.3,0
삿포로,2013,8,3,여름,흐림,20.8,3.2,0
삿포로,2013,8,4,여름,맑음,22,2.2,0
삿포로,2013,8,5,여름,다소흐림,23.2,5.6,0
삿포로,2013,8,6,여름,흐림,26.3,4.3,0
삿포로,2013,8,7,여름,맑음,25.5,2.4,0
삿포로,2013,8,8,여름,흐림,25.9,2.2,0
삿포로,2013,8,9,여름,흐림,23.2,6.2,27
삿포로,2013,8,10,여름,비,23.9,4.4,0
삿포로,2013,8,11,여름,흐림,24.2,2.4,0
삿포로,2013,8,12,여름,맑음,24.1,2,7
삿포로,2013,8,13,여름,흐림,23.4,3,1
삿포로,2013,8,14,여름,흐림,24.6,5.1,0
삿포로,2013,8,15,여름,맑음,25.7,5.8,0
삿포로,2013,8,16,여름,흐림,26.7,4.4,0
삿포로,2013,8,17,여름,비,25.1,5,4.5
삿포로,2013,8,18,여름,맑음,26,3.6,15
삿포로,2013,8,19,여름,맑음,25.9,1.9,1
삿포로,2013,8,20,여름,천둥번개,23.5,2.2,16
삿포로,2013,8,21,여름,비,22.1,2.1,2
삿포로,2013,8,22,여름,흐림,23.1,2.1,0
삿포로,2013,8,23,여름,다소흐림,23.7,3.2,0
삿포로,2013,8,24,여름,흐림,21.6,2.5,11
삿포로,2013,8,25,여름,천둥번개,21.3,2.9,39.5
삿포로,2013,8,26,여름,비,21,5,0.5
삿포로,2013,8,27,여름,천둥번개,20,3,21.5
삿포로,2013,8,28,여름,맑음,19.9,4.8,14
삿포로,2013,8,29,여름,흐림,20.1,2.3,2
삿포로,2013,8,30,여름,흐림,19.3,3.7,18
삿포로,2013,8,31,여름,비,19.1,3.7,3.5
삿포로,2013,9,1,가을,흐림,19.8,2.9,1
삿포로,2013,9,2,가을,비,20.2,4.8,0
삿포로,2013,9,3,가을,흐림,20.6,2.2,4.5
삿포로,2013,9,4,가을,비,21.3,2.3,43
삿포로,2013,9,5,가을,맑음,22.4,3.9,5
삿포로,2013,9,6,가을,흐림,18.2,2.8,4
삿포로,2013,9,7,가을,흐림,19,2,0
삿포로,2013,9,8,가을,흐림,20,2.2,0
삿포로,2013,9,9,가을,흐림,19.9,2.6,0
삿포로,2013,9,10,가을,맑음,20.5,1.7,0
삿포로,2013,9,11,가을,흐림,21.2,3.6,0
삿포로,2013,9,12,가을,흐림,21.5,1.7,0
삿포로,2013,9,13,가을,다소흐림,21.2,3.9,0
삿포로,2013,9,14,가을,흐림,23.4,3.5,15
삿포로,2013,9,15,가을,비,21.9,3.4,29
삿포로,2013,9,16,가을,비,17.9,2.9,32
삿포로,2013,9,17,가을,맑음,19.2,4.1,0
삿포로,2013,9,18,가을,맑음,17.6,3.5,0
삿포로,2013,9,19,가을,흐림,17.3,2.1,0
삿포로,2013,9,20,가을,흐림,19.5,4.4,0
삿포로,2013,9,21,가을,다소흐림,19.6,3.6,0
삿포로,2013,9,22,가을,맑음,16.7,4.2,0
삿포로,2013,9,23,가을,맑음,16.1,4.3,0
삿포로,2013,9,24,가을,흐림,18.4,3.7,4.5
삿포로,2013,9,25,가을,비,14.6,3.2,26
삿포로,2013,9,26,가을,맑음,12.8,2.9,0
삿포로,2013,9,27,가을,맑음,12.8,1.6,0
삿포로,2013,9,28,가을,맑음,15.5,4,0
삿포로,2013,9,29,가을,다소흐림,18.5,5.1,0
삿포로,2013,9,30,가을,비,17,3.3,9
삿포로,2013,10,1,가을,비,16.9,2.4,3
삿포로,2013,10,2,가을,맑음,19.6,3.5,0
삿포로,2013,10,3,가을,흐림,16.3,3.4,0
삿포로,2013,10,4,가을,흐림,13.5,2.4,0
삿포로,2013,10,5,가을,다소흐림,16.3,3.9,0
삿포로,2013,10,6,가을,다소흐림,16,2,0
삿포로,2013,10,7,가을,쾌청,17.4,5.5,0
삿포로,2013,10,8,가을,다소흐림,17.1,3.6,0
삿포로,2013,10,9,가을,비,12.8,1.7,1
삿포로,2013,10,10,가을,쾌청,14.8,1.9,0
삿포로,2013,10,11,가을,비,17,5.1,21
삿포로,2013,10,12,가을,맑음,16.2,5,0.5
삿포로,2013,10,13,가을,비,12.1,4.7,3
삿포로,2013,10,14,가을,다소흐림,14,3.6,0
삿포로,2013,10,15,가을,흐림,12.3,4.7,1
삿포로,2013,10,16,가을,비,6.9,4.7,35
삿포로,2013,10,17,가을,맑음,8.2,2.4,10
삿포로,2013,10,18,가을,맑음,9.7,2.4,0
삿포로,2013,10,19,가을,쾌청,9.6,1.7,0
삿포로,2013,10,20,가을,비,11.4,3,1.5
삿포로,2013,10,21,가을,맑음,12.6,1.8,3.5
삿포로,2013,10,22,가을,맑음,11.7,1.8,0
삿포로,2013,10,23,가을,맑음,11.4,2.6,0
삿포로,2013,10,24,가을,흐림,11.6,3.9,0
삿포로,2013,10,25,가을,비,13,6.3,17.5
삿포로,2013,10,26,가을,흐림,11,4.6,3.5
삿포로,2013,10,27,가을,비,8.6,6.4,27
삿포로,2013,10,28,가을,맑음,8.5,2.2,3.5
삿포로,2013,10,29,가을,흐림,11.1,2.7,0
삿포로,2013,10,30,가을,다소흐림,12,2.3,0
삿포로,2013,10,31,가을,맑음,11.2,2.5,0
삿포로,2013,11,1,가을,맑음,10.1,4.4,0
삿포로,2013,11,2,가을,다소흐림,9.9,1.9,0
삿포로,2013,11,3,가을,맑음,11.4,2.2,0
삿포로,2013,11,4,가을,맑음,9.1,2.4,1.5
삿포로,2013,11,5,가을,맑음,9.9,1.5,0.5
삿포로,2013,11,6,가을,흐림,12.1,4.1,0.5
삿포로,2013,11,7,가을,흐림,12.6,3.4,5.5
삿포로,2013,11,8,가을,진눈깨비,5,6.2,41.5
삿포로,2013,11,9,가을,맑음,6.5,4.1,0
삿포로,2013,11,10,가을,비,6.7,6.4,15
삿포로,2013,11,11,가을,맑음,0.3,2.6,4
삿포로,2013,11,12,가을,맑음,0.8,2.3,0
삿포로,2013,11,13,가을,맑음,1.6,2.4,0.5
삿포로,2013,11,14,가을,흐림,5,2.5,0
삿포로,2013,11,15,가을,비,8.3,4,0.5
삿포로,2013,11,16,가을,맑음,6.5,1.3,0
삿포로,2013,11,17,가을,쾌청,5.4,2.8,0
삿포로,2013,11,18,가을,맑음,8.6,3.6,0.5
삿포로,2013,11,19,가을,흐림,7.3,1.6,0
삿포로,2013,11,20,가을,맑음,5.7,2.5,0.5
삿포로,2013,11,21,가을,흐림,7,2.9,3
삿포로,2013,11,22,가을,흐림,6.1,2.8,0.5
삿포로,2013,11,23,가을,비,6.5,1.9,0.5
삿포로,2013,11,24,가을,맑음,5.4,2.1,0
삿포로,2013,11,25,가을,비,7.7,7.6,18.5
삿포로,2013,11,26,가을,비,7.9,4.2,2
삿포로,2013,11,27,가을,눈,2.5,2.6,1
삿포로,2013,11,28,가을,눈,0.4,2.7,17
삿포로,2013,11,29,가을,맑음,0.5,2.4,0.5
삿포로,2013,11,30,가을,흐림,2.2,2.5,2.5
삿포로,2013,12,1,겨울,눈,1.6,2.7,0
삿포로,2013,12,2,겨울,맑음,2.3,2.4,1.5
삿포로,2013,12,3,겨울,비,1.9,1.6,1
삿포로,2013,12,4,겨울,흐림,4.3,2.6,0.5
삿포로,2013,12,5,겨울,흐림,6.5,2.5,0
삿포로,2013,12,6,겨울,비,2.9,2.1,0
삿포로,2013,12,7,겨울,맑음,1.1,3.4,1
삿포로,2013,12,8,겨울,맑음,1.5,2.9,1
삿포로,2013,12,9,겨울,다소흐림,3.1,2.9,0.5
삿포로,2013,12,10,겨울,비,7.1,3.4,7
삿포로,2013,12,11,겨울,맑음,3.5,5.4,8
삿포로,2013,12,12,겨울,맑음,-0.1,2.5,1
삿포로,2013,12,13,겨울,눈,-2.7,3.2,16
삿포로,2013,12,14,겨울,쾌청,-3.3,4.3,0.5
삿포로,2013,12,15,겨울,눈,-0.6,7.7,8.5
삿포로,2013,12,16,겨울,비,2.9,5.2,4.5
삿포로,2013,12,17,겨울,쾌청,2,3.1,0
삿포로,2013,12,18,겨울,맑음,1.2,1.8,0
삿포로,2013,12,19,겨울,쾌청,-0.2,1.9,0
삿포로,2013,12,20,겨울,다소흐림,0.2,1.9,0
삿포로,2013,12,21,겨울,다소흐림,-0.1,3.6,0
삿포로,2013,12,22,겨울,우박,-2.9,2.5,27
삿포로,2013,12,23,겨울,눈,-1.6,2.9,4
삿포로,2013,12,24,겨울,맑음,-2.7,1.7,0
삿포로,2013,12,25,겨울,눈,-0.9,2,4.5
삿포로,2013,12,26,겨울,다소흐림,2.3,2.7,3
삿포로,2013,12,27,겨울,눈,2.1,4.3,3.5
삿포로,2013,12,28,겨울,눈,-1.8,5.7,13.5
삿포로,2013,12,29,겨울,눈,-3,3.4,6
삿포로,2013,12,30,겨울,눈,-2,1.5,11.5
삿포로,2013,12,31,겨울,흐림,-0.6,2.3,0
삿포로,2014,1,1,겨울,눈,-0.3,3.6,13.5
삿포로,2014,1,2,겨울,눈,-3.4,5.2,4
삿포로,2014,1,3,겨울,맑음,-1.7,3.4,1
삿포로,2014,1,4,겨울,눈,-3.7,3.2,17.5
삿포로,2014,1,5,겨울,눈,-4.2,2.7,3
삿포로,2014,1,6,겨울,눈,-3.7,3.3,1
삿포로,2014,1,7,겨울,흐림,0.1,2.9,0
삿포로,2014,1,8,겨울,다소흐림,0.4,3.3,3
삿포로,2014,1,9,겨울,맑음,-5.1,4.1,1
삿포로,2014,1,10,겨울,맑음,-7,4.5,0
삿포로,2014,1,11,겨울,눈,-6.6,3.3,0
삿포로,2014,1,12,겨울,눈,-6.2,3.5,5
삿포로,2014,1,13,겨울,눈,-7.6,3.8,7
삿포로,2014,1,14,겨울,쾌청,-4.6,2.8,0.5
삿포로,2014,1,15,겨울,맑음,-4.7,1.9,0
삿포로,2014,1,16,겨울,맑음,-5.2,2.2,0.5
삿포로,2014,1,17,겨울,눈,-6.5,1.8,7.5
삿포로,2014,1,18,겨울,다소흐림,-6,1.7,0
삿포로,2014,1,19,겨울,맑음,-5.7,1.9,2.5
삿포로,2014,1,20,겨울,다소흐림,-7,1.3,1.5
삿포로,2014,1,21,겨울,눈,-6.3,2,4.5
삿포로,2014,1,22,겨울,눈,-5.4,3,6.5
삿포로,2014,1,23,겨울,눈,-8.1,2.2,4
삿포로,2014,1,24,겨울,눈,-1.8,4.2,0.5
삿포로,2014,1,25,겨울,진눈깨비,1.7,3,0
삿포로,2014,1,26,겨울,눈,-2.6,4.6,9.5
삿포로,2014,1,27,겨울,맑음,-4.9,4.2,3
삿포로,2014,1,28,겨울,흐림,-2.1,3.7,3
삿포로,2014,1,29,겨울,맑음,-6.1,5.5,1
삿포로,2014,1,30,겨울,비,1.6,4.8,1.5
삿포로,2014,1,31,겨울,눈,-3.1,5.8,9.5
삿포로,2014,2,1,겨울,맑음,-5.1,4.1,0.5
삿포로,2014,2,2,겨울,흐림,-2.2,4.6,0
삿포로,2014,2,3,겨울,다소흐림,-1.5,3.1,0.5
삿포로,2014,2,4,겨울,눈,-6.4,2.6,4
삿포로,2014,2,5,겨울,맑음,-8.5,2.4,8.5
삿포로,2014,2,6,겨울,눈,-7.7,3.3,0.5
삿포로,2014,2,7,겨울,눈,-7.6,3.9,4
삿포로,2014,2,8,겨울,다소흐림,-9.2,1.7,1
삿포로,2014,2,9,겨울,흐림,-6.6,1.6,1.5
삿포로,2014,2,10,겨울,맑음,-3.2,1.9,2.5
삿포로,2014,2,11,겨울,눈,-4,1.7,5.5
삿포로,2014,2,12,겨울,맑음,-4.4,2.1,0.5
삿포로,2014,2,13,겨울,흐림,-3.7,3.1,5.5
삿포로,2014,2,14,겨울,쾌청,-4.7,2,0
삿포로,2014,2,15,겨울,흐림,-4.1,2.1,2.5
삿포로,2014,2,16,겨울,눈,-1,5.7,5
삿포로,2014,2,17,겨울,눈,-1.9,9.3,12.5
삿포로,2014,2,18,겨울,눈,-2.9,8.6,5
삿포로,2014,2,19,겨울,눈,-1.9,6.8,4
삿포로,2014,2,20,겨울,흐림,-3,2.6,2.5
삿포로,2014,2,21,겨울,눈,-3.7,3.2,18.5
삿포로,2014,2,22,겨울,맑음,-2.8,2.2,3
삿포로,2014,2,23,겨울,맑음,-2.8,1.8,0.5
삿포로,2014,2,24,겨울,쾌청,-2.6,1.4,0
삿포로,2014,2,25,겨울,맑음,-0.6,2,0
삿포로,2014,2,26,겨울,쾌청,1.2,2.3,0
삿포로,2014,2,27,겨울,쾌청,2.1,3.9,0
삿포로,2014,2,28,겨울,눈,0.7,6,1
삿포로,2014,3,1,봄,흐림,-0.8,3.3,0
삿포로,2014,3,2,봄,맑음,-2.6,3.9,0
삿포로,2014,3,3,봄,눈,-4,2.6,0.5
삿포로,2014,3,4,봄,흐림,-3,3.7,2
삿포로,2014,3,5,봄,눈,-1.7,3.2,7
삿포로,2014,3,6,봄,눈,-4.2,7.4,3.5
삿포로,2014,3,7,봄,눈,-5.7,2.4,2.5
삿포로,2014,3,8,봄,눈,-4.5,2,0.5
삿포로,2014,3,9,봄,맑음,-2.3,2,8
삿포로,2014,3,10,봄,눈,-1.9,5,11
삿포로,2014,3,11,봄,다소흐림,-2.7,2,3.5
삿포로,2014,3,12,봄,맑음,-2.1,1.8,1.5
삿포로,2014,3,13,봄,눈,-0.4,2.1,1
삿포로,2014,3,14,봄,눈,-0.1,6,0.5
삿포로,2014,3,15,봄,눈,-1,2.7,1.5
삿포로,2014,3,16,봄,눈,0.6,3.1,2.5
삿포로,2014,3,17,봄,맑음,1.7,3.3,0.5
삿포로,2014,3,18,봄,진눈깨비,2.1,6.2,2.5
삿포로,2014,3,19,봄,쾌청,1.5,4.3,0
삿포로,2014,3,20,봄,맑음,0.9,3.1,0.5
삿포로,2014,3,21,봄,눈,-0.8,5.3,6.5
삿포로,2014,3,22,봄,눈,0,3.7,6
삿포로,2014,3,23,봄,흐림,0.9,2.7,0.5
삿포로,2014,3,24,봄,쾌청,4.8,1.9,0
삿포로,2014,3,25,봄,흐림,7.6,3,0.5
삿포로,2014,3,26,봄,맑음,5.8,2.1,0
삿포로,2014,3,27,봄,쾌청,5.2,1.6,0
삿포로,2014,3,28,봄,다소흐림,5.3,2.9,0.5
삿포로,2014,3,29,봄,맑음,6.8,3.2,0
삿포로,2014,3,30,봄,비,4.2,3.4,0.5
삿포로,2014,3,31,봄,맑음,4.4,6.2,0.5
삿포로,2014,4,1,봄,쾌청,4.7,5.9,0
삿포로,2014,4,2,봄,쾌청,6.4,2.8,0
삿포로,2014,4,3,봄,비,7.2,4.5,0
삿포로,2014,4,4,봄,비,2.4,5.9,8.5
삿포로,2014,4,5,봄,흐림,1.6,5.8,6.5
삿포로,2014,4,6,봄,눈,2.7,3.3,0.5
삿포로,2014,4,7,봄,쾌청,4.5,4.3,0
삿포로,2014,4,8,봄,쾌청,3.9,2.9,0
삿포로,2014,4,9,봄,흐림,8.5,3.2,0
삿포로,2014,4,10,봄,흐림,3.9,5.8,6
삿포로,2014,4,11,봄,맑음,2.9,6.3,2.5
삿포로,2014,4,12,봄,맑음,4.5,6.1,0
삿포로,2014,4,13,봄,다소흐림,4.1,4.6,0
삿포로,2014,4,14,봄,쾌청,7.7,1.9,0
삿포로,2014,4,15,봄,흐림,9.1,3.7,0
삿포로,2014,4,16,봄,흐림,6,5.3,0
삿포로,2014,4,17,봄,흐림,5,4,0
삿포로,2014,4,18,봄,맑음,4.5,5.1,0
삿포로,2014,4,19,봄,쾌청,3.6,3.5,0
삿포로,2014,4,20,봄,쾌청,6,2.1,0
삿포로,2014,4,21,봄,다소흐림,8.6,3,0
삿포로,2014,4,22,봄,맑음,8.5,2.9,0
삿포로,2014,4,23,봄,쾌청,8.1,3.9,0
삿포로,2014,4,24,봄,쾌청,12.5,1.9,0
삿포로,2014,4,25,봄,쾌청,14.5,1.8,0
삿포로,2014,4,26,봄,쾌청,16.4,1.9,0
삿포로,2014,4,27,봄,다소흐림,17.9,3.6,0
삿포로,2014,4,28,봄,흐림,10.3,5.1,0
삿포로,2014,4,29,봄,쾌청,9.6,3,0
삿포로,2014,4,30,봄,다소흐림,12.8,4,0
삿포로,2014,5,1,봄,비,14.2,3.1,1
삿포로,2014,5,2,봄,맑음,12.9,2.8,0
삿포로,2014,5,3,봄,흐림,13.2,5.3,0
삿포로,2014,5,4,봄,맑음,11.7,3.2,0
삿포로,2014,5,5,봄,다소흐림,12.4,5.6,1
삿포로,2014,5,6,봄,맑음,11.9,3.7,0
삿포로,2014,5,7,봄,맑음,12.5,4.1,0
삿포로,2014,5,8,봄,다소흐림,14.5,3.6,0
삿포로,2014,5,9,봄,비,12.6,4,0
삿포로,2014,5,10,봄,쾌청,11.8,4.7,0
삿포로,2014,5,11,봄,맑음,15.5,2.1,0
삿포로,2014,5,12,봄,흐림,18.2,4.7,0
삿포로,2014,5,13,봄,흐림,15,4.4,0
삿포로,2014,5,14,봄,흐림,16.7,3.2,0
삿포로,2014,5,15,봄,다소흐림,14.6,2.2,0.5
삿포로,2014,5,16,봄,비,10.3,4,38.5
삿포로,2014,5,17,봄,비,7,9.5,7.5
삿포로,2014,5,18,봄,비,8.5,6,2.5
삿포로,2014,5,19,봄,맑음,12.3,3,0
삿포로,2014,5,20,봄,다소흐림,14.9,2.2,0
삿포로,2014,5,21,봄,비,15.7,3.8,6.5
삿포로,2014,5,22,봄,다소흐림,14.1,2.7,0
삿포로,2014,5,23,봄,쾌청,11.3,3,0
삿포로,2014,5,24,봄,흐림,12.7,3,0
삿포로,2014,5,25,봄,흐림,11.4,3.6,0
삿포로,2014,5,26,봄,다소흐림,12.1,9.5,2
삿포로,2014,5,27,봄,맑음,16.2,6,0.5
삿포로,2014,5,28,봄,맑음,18.9,4.5,0
삿포로,2014,5,29,봄,맑음,20.8,5.2,0
삿포로,2014,5,30,봄,흐림,18.9,3.8,0
삿포로,2014,5,31,봄,맑음,20,2.1,0
삿포로,2014,6,1,여름,쾌청,17.9,3.8,0
삿포로,2014,6,2,여름,쾌청,21.5,2.2,0
삿포로,2014,6,3,여름,쾌청,23.9,1.9,0
삿포로,2014,6,4,여름,다소흐림,23.9,2.5,0
삿포로,2014,6,5,여름,다소흐림,21.8,7.8,0
삿포로,2014,6,6,여름,흐림,18.8,7.4,0
삿포로,2014,6,7,여름,흐림,18,6.8,0
삿포로,2014,6,8,여름,비,18.1,4.6,9.5
삿포로,2014,6,9,여름,흐림,19.7,5.6,5.5
삿포로,2014,6,10,여름,비,19.6,4.7,3
삿포로,2014,6,11,여름,흐림,18.7,5.9,10.5
삿포로,2014,6,12,여름,흐림,17.9,5.3,4.5
삿포로,2014,6,13,여름,비,15.7,2.7,41
삿포로,2014,6,14,여름,흐림,15,2.3,3.5
삿포로,2014,6,15,여름,비,16.2,1.6,10.5
삿포로,2014,6,16,여름,비,15.7,1.5,6.5
삿포로,2014,6,17,여름,흐림,17,1.8,3
삿포로,2014,6,18,여름,흐림,16.9,1.8,1.5
삿포로,2014,6,19,여름,흐림,15.6,3.4,0
삿포로,2014,6,20,여름,흐림,14.9,4.8,0
삿포로,2014,6,21,여름,흐림,15.3,3.7,0
삿포로,2014,6,22,여름,쾌청,16.6,3.2,0
삿포로,2014,6,23,여름,맑음,16.6,4.6,0
삿포로,2014,6,24,여름,쾌청,17.3,2.8,0
삿포로,2014,6,25,여름,쾌청,20,2.2,0
삿포로,2014,6,26,여름,맑음,21.3,3,0
삿포로,2014,6,27,여름,맑음,22.6,6.3,0
삿포로,2014,6,28,여름,다소흐림,21.9,6.4,0
삿포로,2014,6,29,여름,맑음,21.8,5.9,0
삿포로,2014,6,30,여름,흐림,21.2,2.4,0
삿포로,2014,7,1,여름,흐림,21.2,2.7,0
삿포로,2014,7,2,여름,흐림,21.4,2.1,0
삿포로,2014,7,3,여름,맑음,21.6,2.5,0
삿포로,2014,7,4,여름,맑음,22.3,3.6,0
삿포로,2014,7,5,여름,흐림,20.2,2.2,0
삿포로,2014,7,6,여름,흐림,19.8,1.6,0
삿포로,2014,7,7,여름,다소흐림,21.8,1.8,0
삿포로,2014,7,8,여름,맑음,21.9,2.6,0
삿포로,2014,7,9,여름,다소흐림,21.3,5.2,5
삿포로,2014,7,10,여름,비,20.3,4.9,4
삿포로,2014,7,11,여름,맑음,21,4.3,0
삿포로,2014,7,12,여름,비,19.7,3.2,0.5
삿포로,2014,7,13,여름,비,22.5,2.2,0
삿포로,2014,7,14,여름,맑음,24,3.3,1.5
삿포로,2014,7,15,여름,맑음,25.5,2.6,0
삿포로,2014,7,16,여름,다소흐림,24.3,2,0
삿포로,2014,7,17,여름,맑음,24.2,2.4,0
삿포로,2014,7,18,여름,다소흐림,23.9,4.8,0
삿포로,2014,7,19,여름,흐림,21.9,6.6,0
삿포로,2014,7,20,여름,맑음,21.9,6.2,0
삿포로,2014,7,21,여름,맑음,22.9,6.6,0
삿포로,2014,7,22,여름,다소흐림,22.6,5.6,1.5
삿포로,2014,7,23,여름,비,22.9,2,8
삿포로,2014,7,24,여름,맑음,25.7,2.8,0
삿포로,2014,7,25,여름,옅은안개,25,2.6,0
삿포로,2014,7,26,여름,비,21.4,3.1,19
삿포로,2014,7,27,여름,비,21.5,5.4,33.5
삿포로,2014,7,28,여름,맑음,20.6,5,3.5
삿포로,2014,7,29,여름,쾌청,23.9,2,0
삿포로,2014,7,30,여름,다소흐림,24.9,2.1,0
삿포로,2014,7,31,여름,흐림,26.1,2.4,0
